"aaNumber","year","monthYear","sequenceNumber","sequenceStartDate","base","sequenceEquipmentType","uuid","dutyPeriodNumber","flightNumber","departureStationIata","departureStationIcao","departureStationTz","outDateTimeUTC","outDateUTC","outTimeUTC","outDateTimeLCL","outDateLCL","outTimeLCL","arrivalStationIata","arrivalStationIcao","arrivalStationTz","inDateTimeUTC","inDateUTC","inTimeUTC","inDateTimeLCL","inDateLCL","inTimeLCL","fly","legGreater","actualBlock","groundTime","overnightDuration","eqModel","eqNumber","eqType","eqCode","fuelPerformance","departurePerformance","arrivalPerformance","position","delayCode"
"420357","2018  ","JULY 2018  ","5457","7/21/2018","LAX","320","37d9b2c0-1a21-42d1-915d-ba4988592e53","1","866","LAX","KLAX","America/Los_Angeles","2018-07-21T14:42:00+00:00","2018-07-21","14:42:00","2018-07-21T07:42:00-07:00","2018-07-21","07:42:00","IAH","KIAH","America/Chicago","2018-07-21T18:17:00+00:00","2018-07-21","18:17:00","2018-07-21T11:17:00-07:00","2018-07-21","11:17:00","3:35:0","3:35:0","3:35:0","0:0:0","17:45:0","A319","N812","319","92","-500.00","22","36","CA",""
"420357","2018  ","JULY 2018  ","5457","7/21/2018","LAX","320","23e484ee-3d6d-4ce3-9d97-ea29560dbaaa","2","1804","IAH","KIAH","America/Chicago","2018-07-22T13:26:00+00:00","2018-07-22","13:26:00","2018-07-22T08:26:00-05:00","2018-07-22","08:26:00","CLT","KCLT","America/New_York","2018-07-22T16:05:00+00:00","2018-07-22","16:05:00","2018-07-22T11:05:00-05:00","2018-07-22","11:05:00","2:39:0","2:39:0","2:39:0","2:56:0","0:0:0","A319","N742","319","92","0.00","-6","-6","CA",""
"420357","2018  ","JULY 2018  ","5457","7/21/2018","LAX","320","587f7e77-7cd6-460a-b547-01039b20cc1c","2","776","CLT","KCLT","America/New_York","2018-07-22T19:01:00+00:00","2018-07-22","19:01:00","2018-07-22T15:01:00-04:00","2018-07-22","15:01:00","LAS","KLAS","America/Los_Angeles","2018-07-22T23:39:00+00:00","2018-07-22","23:39:00","2018-07-22T19:39:00-04:00","2018-07-22","19:39:00","4:38:0","4:41:0","4:38:0","0:0:0","11:52:0","A321","N198","321","77","600.00","2","-1","CA",""
"420357","2018  ","JULY 2018  ","5457","7/21/2018","LAX","320","b8049694-f96a-49bf-9c0e-2e3cdb0233fe","3","1131","LAS","KLAS","America/Los_Angeles","2018-07-23T13:01:00+00:00","2018-07-23","13:01:00","2018-07-23T06:01:00-07:00","2018-07-23","06:01:00","DFW","KDFW","America/Chicago","2018-07-23T15:43:00+00:00","2018-07-23","15:43:00","2018-07-23T08:43:00-07:00","2018-07-23","08:43:00","2:42:0","2:49:0","2:42:0","1:3:0","0:0:0","A321","N869","321","76","900.00","","-7","CA",""
"420357","2018  ","JULY 2018  ","5457","7/21/2018","LAX","320","e8bbdcd7-11f0-4ef4-93e3-d93ce4ea8c38","3","2811","DFW","KDFW","America/Chicago","2018-07-23T16:46:00+00:00","2018-07-23","16:46:00","2018-07-23T11:46:00-05:00","2018-07-23","11:46:00","LAX","KLAX","America/Los_Angeles","2018-07-23T19:44:00+00:00","2018-07-23","19:44:00","2018-07-23T14:44:00-05:00","2018-07-23","14:44:00","2:58:0","3:7:0","2:58:0","0:0:0","0:0:0","A321","N869","321","76","200.00","1","-8","CA",""
"420357","2018  ","JULY 2018  ","5457","7/28/2018","LAX","320","2498be13-3815-4fa6-a9b7-30908f674001","1","866","LAX","KLAX","America/Los_Angeles","2018-07-28T14:49:00+00:00","2018-07-28","14:49:00","2018-07-28T07:49:00-07:00","2018-07-28","07:49:00","IAH","KIAH","America/Chicago","2018-07-28T18:05:00+00:00","2018-07-28","18:05:00","2018-07-28T11:05:00-07:00","2018-07-28","11:05:00","3:16:0","3:21:0","3:16:0","0:0:0","17:57:0","A319","N755","319","92","-100.00","29","24","CA",""
"420357","2018  ","JULY 2018  ","5457","7/28/2018","LAX","320","468c0d6f-042a-4387-a16b-bb8069356677","2","1804","IAH","KIAH","America/Chicago","2018-07-29T13:29:00+00:00","2018-07-29","13:29:00","2018-07-29T08:29:00-05:00","2018-07-29","08:29:00","CLT","KCLT","America/New_York","2018-07-29T15:50:00+00:00","2018-07-29","15:50:00","2018-07-29T10:50:00-05:00","2018-07-29","10:50:00","2:21:0","2:39:0","2:21:0","4:6:0","0:0:0","A319","N748","319","92","100.00","-3","-21","CA",""
"420357","2018  ","JULY 2018  ","5457","7/28/2018","LAX","320","b5eb9223-49d4-4fe9-a16b-55d34902d80e","2","776","CLT","KCLT","America/New_York","2018-07-29T19:56:00+00:00","2018-07-29","19:56:00","2018-07-29T15:56:00-04:00","2018-07-29","15:56:00","LAS","KLAS","America/Los_Angeles","2018-07-30T00:28:00+00:00","2018-07-30","00:28:00","2018-07-29T20:28:00-04:00","2018-07-29","20:28:00","4:32:0","4:41:0","4:32:0","0:0:0","11:3:0","A321","N177","321","77","600.00","57","48","CA",""
"420357","2018  ","JULY 2018  ","5457","7/28/2018","LAX","320","ff8f011d-f282-45db-9003-00981d58d5dc","3","1131","LAS","KLAS","America/Los_Angeles","2018-07-30T13:09:00+00:00","2018-07-30","13:09:00","2018-07-30T06:09:00-07:00","2018-07-30","06:09:00","DFW","KDFW","America/Chicago","2018-07-30T15:51:00+00:00","2018-07-30","15:51:00","2018-07-30T08:51:00-07:00","2018-07-30","08:51:00","2:53:0","2:53:0","2:42:0","1:7:0","0:0:0","A321","N888","321","76","200.00","8","1","CA","ATC11"
"420357","2018  ","JULY 2018  ","5457","7/28/2018","LAX","320","8d850fe5-3717-422b-a4d0-79cbe59cff93","3","2811","DFW","KDFW","America/Chicago","2018-07-30T16:58:00+00:00","2018-07-30","16:58:00","2018-07-30T11:58:00-05:00","2018-07-30","11:58:00","LAX","KLAX","America/Los_Angeles","2018-07-30T20:08:00+00:00","2018-07-30","20:08:00","2018-07-30T15:08:00-05:00","2018-07-30","15:08:00","3:24:0","3:24:0","3:10:0","0:0:0","0:0:0","A321","N888","321","76","500.00","13","16","CA","ATC14"
"420357","2018  ","AUGUST 2018  ","5633","8/3/2018","LAX","320","e9036b0f-5199-4e96-b405-a0e28b2fd4d4","1","309","LAX","KLAX","America/Los_Angeles","2018-08-03T21:43:00+00:00","2018-08-03","21:43:00","2018-08-03T14:43:00-07:00","2018-08-03","14:43:00","ORD","KORD","America/Chicago","2018-08-04T02:02:00+00:00","2018-08-04","02:02:00","2018-08-03T19:02:00-07:00","2018-08-03","19:02:00","4:19:0","4:19:0","4:19:0","0:0:0","21:48:0","A321","N880","321","76","-700.00","-1","2","CA",""
"420357","2018  ","AUGUST 2018  ","5633","8/3/2018","LAX","320","241293c4-a850-47fc-9b34-3f4cb9421aa3","2","245","ORD","KORD","America/Chicago","2018-08-05T01:19:00+00:00","2018-08-05","01:19:00","2018-08-04T20:19:00-05:00","2018-08-04","20:19:00","LAX","KLAX","America/Los_Angeles","2018-08-05T05:52:00+00:00","2018-08-05","05:52:00","2018-08-05T00:52:00-05:00","2018-08-05","00:52:00","4:33:0","4:33:0","4:33:0","0:0:0","0:0:0","A321","N932","321","76","-500.00","-1","2","CA",""
"420357","2018  ","AUGUST 2018  ","31147","8/6/2018","LAX","320","c6922e4a-fb80-485f-9f38-e09fca14a0d7","1","501","LAX","KLAX","America/Los_Angeles","2018-08-06T23:54:00+00:00","2018-08-06","23:54:00","2018-08-06T16:54:00-07:00","2018-08-06","16:54:00","LAS","KLAS","America/Los_Angeles","2018-08-07T01:01:00+00:00","2018-08-07","01:01:00","2018-08-06T18:01:00-07:00","2018-08-06","18:01:00","1:7:0","1:14:0","1:7:0","0:58:0","0:0:0","A321","N537","321","77","1100.00","4","-3","CA",""
"420357","2018  ","AUGUST 2018  ","31147","8/6/2018","LAX","320","97eb75e6-0d36-496d-8bb1-903a3f75773a","1","501","LAS","KLAS","America/Los_Angeles","2018-08-07T01:59:00+00:00","2018-08-07","01:59:00","2018-08-06T18:59:00-07:00","2018-08-06","18:59:00","LAX","KLAX","America/Los_Angeles","2018-08-07T03:06:00+00:00","2018-08-07","03:06:00","2018-08-06T20:06:00-07:00","2018-08-06","20:06:00","1:7:0","1:25:0","1:7:0","0:0:0","0:0:0","A321","N537","321","77","0.00","-1","-19","CA",""
"420357","2018  ","AUGUST 2018  ","5670","8/9/2018","LAX","320","7ed0e9a8-666d-43c2-9ad1-32ae0c9d2a8e","1","205","LAX","KLAX","America/Los_Angeles","2018-08-09T21:18:00+00:00","2018-08-09","21:18:00","2018-08-09T14:18:00-07:00","2018-08-09","14:18:00","OGG","PHOG","Pacific/Honolulu","2018-08-10T03:12:00+00:00","2018-08-10","03:12:00","2018-08-09T20:12:00-07:00","2018-08-09","20:12:00","5:54:0","5:54:0","5:54:0","0:0:0","27:20:0","","N864","","75","-1700.00","-2","11","CA",""
"420357","2018  ","AUGUST 2018  ","5670","8/9/2018","LAX","320","2c6fd9a5-8ece-42e3-8606-1a5872e4e502","2","250","OGG","PHOG","Pacific/Honolulu","2018-08-12T08:43:00+00:00","2018-08-12","08:43:00","2018-08-11T22:43:00-10:00","2018-08-11","22:43:00","LAX","KLAX","America/Los_Angeles","2018-08-12T08:43:00+00:00","2018-08-12","08:43:00","2018-08-11T22:43:00-10:00","2018-08-11","22:43:00","0:0:0","0:0:0","0:0:0","0:0:0","0:0:0","","N852","","AA","400.00","-9","-21","DH",""
"420357","2018  ","AUGUST 2018  ","5611","8/17/2018","LAX","320","d661909a-c3e2-4053-a28e-4c2b628d6a06","1","866","LAX","KLAX","America/Los_Angeles","2018-08-17T14:16:00+00:00","2018-08-17","14:16:00","2018-08-17T07:16:00-07:00","2018-08-17","07:16:00","IAH","KIAH","America/Chicago","2018-08-17T17:37:00+00:00","2018-08-17","17:37:00","2018-08-17T10:37:00-07:00","2018-08-17","10:37:00","3:21:0","3:21:0","3:21:0","0:0:0","18:25:0","A319","N807","319","92","-300.00","-4","-4","CA",""
"420357","2018  ","AUGUST 2018  ","5611","8/17/2018","LAX","320","538132db-3577-4771-8d87-ce559baffc77","2","1804","IAH","KIAH","America/Chicago","2018-08-18T13:25:00+00:00","2018-08-18","13:25:00","2018-08-18T08:25:00-05:00","2018-08-18","08:25:00","CLT","KCLT","America/New_York","2018-08-18T16:03:00+00:00","2018-08-18","16:03:00","2018-08-18T11:03:00-05:00","2018-08-18","11:03:00","2:38:0","2:39:0","2:38:0","2:52:0","0:0:0","A319","N712","319","67","-600.00","-7","-8","CA",""
"420357","2018  ","AUGUST 2018  ","5611","8/17/2018","LAX","320","9afe1c2a-9b28-4bf5-99a9-2c9f63a143a5","2","776","CLT","KCLT","America/New_York","2018-08-18T18:55:00+00:00","2018-08-18","18:55:00","2018-08-18T14:55:00-04:00","2018-08-18","14:55:00","LAS","KLAS","America/Los_Angeles","2018-08-19T00:12:00+00:00","2018-08-19","00:12:00","2018-08-18T20:12:00-04:00","2018-08-18","20:12:00","5:17:0","5:17:0","5:17:0","0:0:0","11:16:0","A321","N552","321","77","600.00","-4","32","CA",""
"420357","2018  ","AUGUST 2018  ","5611","8/17/2018","LAX","320","52c48e8a-62d0-4365-95f1-5705b229a670","3","1131","LAS","KLAS","America/Los_Angeles","2018-08-19T12:54:00+00:00","2018-08-19","12:54:00","2018-08-19T05:54:00-07:00","2018-08-19","05:54:00","DFW","KDFW","America/Chicago","2018-08-19T16:12:00+00:00","2018-08-19","16:12:00","2018-08-19T09:12:00-07:00","2018-08-19","09:12:00","3:18:0","3:18:0","3:18:0","1:5:0","0:0:0","A321","N891","321","76","-400.00","-4","23","CA",""
"420357","2018  ","AUGUST 2018  ","5611","8/17/2018","LAX","320","1b4b882f-de6d-4ea4-b4fd-235ce2127dbc","3","2811","DFW","KDFW","America/Chicago","2018-08-19T17:17:00+00:00","2018-08-19","17:17:00","2018-08-19T12:17:00-05:00","2018-08-19","12:17:00","LAX","KLAX","America/Los_Angeles","2018-08-19T20:20:00+00:00","2018-08-19","20:20:00","2018-08-19T15:20:00-05:00","2018-08-19","15:20:00","3:7:0","3:8:0","3:3:0","0:0:0","0:0:0","A321","N891","321","76","700.00","32","27","CA","RCD4"
"420357","2018  ","AUGUST 2018  ","5690","8/23/2018","LAX","320","68581076-902b-4155-a46d-4d28dae2a53c","1","184","LAX","KLAX","America/Los_Angeles","2018-08-23T23:27:00+00:00","2018-08-23","23:27:00","2018-08-23T16:27:00-07:00","2018-08-23","16:27:00","JFK","KJFK","America/New_York","2018-08-24T04:51:00+00:00","2018-08-24","04:51:00","2018-08-23T21:51:00-07:00","2018-08-23","21:51:00","5:24:0","5:28:0","5:24:0","0:0:0","15:39:0","A321","N790","321","80","-600.00","-3","-7","CA",""
"420357","2018  ","AUGUST 2018  ","5690","8/23/2018","LAX","320","7c69ecdc-ecff-40d2-bb3c-6145325100f1","2","302","JFK","KJFK","America/New_York","2018-08-24T21:55:00+00:00","2018-08-24","21:55:00","2018-08-24T17:55:00-04:00","2018-08-24","17:55:00","LAX","KLAX","America/Los_Angeles","2018-08-25T04:00:00+00:00","2018-08-25","04:00:00","2018-08-25T00:00:00-04:00","2018-08-25","00:00:00","6:5:0","6:15:0","6:5:0","0:0:0","0:0:0","A321","N783","321","80","300.00","-5","-15","CA",""
"420357","2018  ","AUGUST 2018  ","5619","8/30/2018","LAX","320","07c32bd5-5e36-49b1-aafd-dd38b9427871","1","31","LAX","KLAX","America/Los_Angeles","2018-08-30T15:16:00+00:00","2018-08-30","15:16:00","2018-08-30T08:16:00-07:00","2018-08-30","08:16:00","HNL","PHNL","Pacific/Honolulu","2018-08-30T21:26:00+00:00","2018-08-30","21:26:00","2018-08-30T14:26:00-07:00","2018-08-30","14:26:00","6:10:0","6:10:0","6:10:0","0:0:0","18:14:0","","N859","","75","200.00","-4","8","CA",""
"420357","2018  ","AUGUST 2018  ","5619","8/30/2018","LAX","320","1d85e0ae-5d98-45d9-8c3c-811d7cb7e172","2","1480","HNL","PHNL","Pacific/Honolulu","2018-08-31T16:52:00+00:00","2018-08-31","16:52:00","2018-08-31T06:52:00-10:00","2018-08-31","06:52:00","LAX","KLAX","America/Los_Angeles","2018-08-31T22:24:00+00:00","2018-08-31","22:24:00","2018-08-31T12:24:00-10:00","2018-08-31","12:24:00","5:32:0","5:33:0","5:32:0","0:0:0","0:0:0","","N852","","75","-400.00","-18","-19","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5675","9/1/2018","LAX","320","cb1ac593-0f27-4da3-8084-124329cc61a5","1","2459","LAX","KLAX","America/Los_Angeles","2018-09-01T15:03:00+00:00","2018-09-01","15:03:00","2018-09-01T08:03:00-07:00","2018-09-01","08:03:00","DFW","KDFW","America/Chicago","2018-09-01T18:24:00+00:00","2018-09-01","18:24:00","2018-09-01T11:24:00-07:00","2018-09-01","11:24:00","3:21:0","3:21:0","3:21:0","1:26:0","0:0:0","A321","N867","321","76","500.00","-2","2","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5675","9/1/2018","LAX","320","d3fefd7d-84e9-4330-8f2a-2a6a0d6a7f36","1","249","DFW","KDFW","America/Chicago","2018-09-01T19:50:00+00:00","2018-09-01","19:50:00","2018-09-01T14:50:00-05:00","2018-09-01","14:50:00","SAT","KSAT","America/Chicago","2018-09-01T20:48:00+00:00","2018-09-01","20:48:00","2018-09-01T15:48:00-05:00","2018-09-01","15:48:00","0:58:0","1:7:0","0:58:0","0:43:0","0:0:0","A321","N899","321","76","0.00","15","6","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5675","9/1/2018","LAX","320","ebc1e7cc-e027-4e33-82b9-4b7d7388ec5f","1","249","SAT","KSAT","America/Chicago","2018-09-01T21:31:00+00:00","2018-09-01","21:31:00","2018-09-01T16:31:00-05:00","2018-09-01","16:31:00","DFW","KDFW","America/Chicago","2018-09-01T22:47:00+00:00","2018-09-01","22:47:00","2018-09-01T17:47:00-05:00","2018-09-01","17:47:00","1:16:0","1:17:0","1:16:0","0:59:0","0:0:0","A321","N899","321","76","0.00","-2","-3","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5675","9/1/2018","LAX","320","303e2e1e-d55e-47a7-9e2c-969aed9bfb26","1","1564","DFW","KDFW","America/Chicago","2018-09-01T23:46:00+00:00","2018-09-01","23:46:00","2018-09-01T18:46:00-05:00","2018-09-01","18:46:00","SAT","KSAT","America/Chicago","2018-09-02T00:48:00+00:00","2018-09-02","00:48:00","2018-09-01T19:48:00-05:00","2018-09-01","19:48:00","1:2:0","1:13:0","1:2:0","0:0:0","19:15:0","A321","N885","321","76","-100.00","-4","-15","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5675","9/1/2018","LAX","320","4ea0eae3-3ba8-4d66-8a7b-0c005f68c643","2","249","SAT","KSAT","America/Chicago","2018-09-02T21:55:00+00:00","2018-09-02","21:55:00","2018-09-02T16:55:00-05:00","2018-09-02","16:55:00","DFW","KDFW","America/Chicago","2018-09-02T22:59:00+00:00","2018-09-02","22:59:00","2018-09-02T17:59:00-05:00","2018-09-02","17:59:00","1:4:0","1:17:0","1:4:0","2:27:0","0:0:0","A321","N872","321","76","300.00","22","9","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5675","9/1/2018","LAX","320","ae761c3f-e254-4061-b6d1-c1a3987c163f","2","2697","DFW","KDFW","America/Chicago","2018-09-03T01:26:00+00:00","2018-09-03","01:26:00","2018-09-02T20:26:00-05:00","2018-09-02","20:26:00","LAX","KLAX","America/Los_Angeles","2018-09-03T04:56:00+00:00","2018-09-03","04:56:00","2018-09-02T23:56:00-05:00","2018-09-02","23:56:00","3:30:0","3:30:0","3:30:0","0:0:0","0:0:0","A321","N987","321","76","100.00","1","12","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5807","9/6/2018","LAX","320","ed694a42-515b-441b-8aa6-f179fd8c661e","1","2044","LAX","KLAX","America/Los_Angeles","2018-09-06T15:34:00+00:00","2018-09-06","15:34:00","2018-09-06T08:34:00-07:00","2018-09-06","08:34:00","CLT","KCLT","America/New_York","2018-09-06T20:28:00+00:00","2018-09-06","20:28:00","2018-09-06T13:28:00-07:00","2018-09-06","13:28:00","4:54:0","5:5:0","4:54:0","2:25:0","0:0:0","A321","N920","321","77","0.00","-1","-12","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5807","9/6/2018","LAX","320","1d3389ca-7200-4a32-9bb8-8e353f81000d","1","817","CLT","KCLT","America/New_York","2018-09-06T22:53:00+00:00","2018-09-06","22:53:00","2018-09-06T18:53:00-04:00","2018-09-06","18:53:00","SAT","KSAT","America/Chicago","2018-09-07T01:28:00+00:00","2018-09-07","01:28:00","2018-09-06T21:28:00-04:00","2018-09-06","21:28:00","2:35:0","3:0:0","2:35:0","0:0:0","19:25:0","A321","N519","321","77","900.00","33","8","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5807","9/6/2018","LAX","320","5ad7acd4-d2a1-4333-b84c-bc39bad3ab34","2","1712","SAT","KSAT","America/Chicago","2018-09-08T00:25:00+00:00","2018-09-08","00:25:00","2018-09-07T19:25:00-05:00","2018-09-07","19:25:00","CLT","KCLT","America/New_York","2018-09-08T03:08:00+00:00","2018-09-08","03:08:00","2018-09-07T22:08:00-05:00","2018-09-07","22:08:00","2:43:0","2:52:0","2:43:0","1:11:0","0:0:0","A319","N813","319","92","2800.00","122","113","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5807","9/6/2018","LAX","320","bd22d3f3-bbc8-4cf3-a494-8d2be89fd894","3","1974","CLT","KCLT","America/New_York","2018-09-08T04:19:00+00:00","2018-09-08","04:19:00","2018-09-08T00:19:00-04:00","2018-09-08","00:19:00","STL","KSTL","America/Chicago","2018-09-08T06:11:00+00:00","2018-09-08","06:11:00","2018-09-08T02:11:00-04:00","2018-09-08","02:11:00","1:52:0","1:52:0","1:52:0","0:0:0","13:57:0","A319","N714","319","67","-100.00","115","118","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5807","9/6/2018","LAX","320","d0f7797b-244f-449d-bc82-f2c29085dc49","3","670","STL","KSTL","America/Chicago","2018-09-08T23:11:00+00:00","2018-09-08","23:11:00","2018-09-08T18:11:00-05:00","2018-09-08","18:11:00","LAX","KLAX","America/Los_Angeles","2018-09-09T02:54:00+00:00","2018-09-09","02:54:00","2018-09-08T21:54:00-05:00","2018-09-08","21:54:00","3:43:0","3:57:0","3:43:0","0:0:0","0:0:0","A319","N749","319","92","600.00","93","79","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5478","9/27/2018","LAX","320","4ccc73bb-a269-41d4-84fd-b64282621faf","1","539","LAX","KLAX","America/Los_Angeles","2018-09-27T15:19:00+00:00","2018-09-27","15:19:00","2018-09-27T08:19:00-07:00","2018-09-27","08:19:00","SJD","MMSD","America/Mazatlan","2018-09-27T17:51:00+00:00","2018-09-27","17:51:00","2018-09-27T10:51:00-07:00","2018-09-27","10:51:00","2:32:0","2:36:0","2:32:0","0:57:0","0:0:0","A319","N823","319","","-900.00","-11","-15","CA",""
"420357","2018  ","SEPTEMBER 2018  ","5478","9/27/2018","LAX","320","232c9d12-4f8e-4fc9-8b0a-392573780226","1","539","SJD","MMSD","America/Mazatlan","2018-09-27T18:48:00+00:00","2018-09-27","18:48:00","2018-09-27T12:48:00-06:00","2018-09-27","12:48:00","LAX","KLAX","America/Los_Angeles","2018-09-27T21:08:00+00:00","2018-09-27","21:08:00","2018-09-27T15:08:00-06:00","2018-09-27","15:08:00","2:20:0","2:33:0","2:20:0","0:0:0","0:0:0","A319","N823","319","","400.00","-8","-21","CA",""
"420357","2018  ","OCTOBER 2018  ","5880","10/6/2018","LAX","320","a0204d64-5eaf-4bfd-9c46-4d46e1d8b01a","1","1628","LAX","KLAX","America/Los_Angeles","2018-10-07T00:54:00+00:00","2018-10-07","00:54:00","2018-10-06T17:54:00-07:00","2018-10-06","17:54:00","BOS","KBOS","America/New_York","2018-10-07T06:10:00+00:00","2018-10-07","06:10:00","2018-10-06T23:10:00-07:00","2018-10-06","23:10:00","5:16:0","5:30:0","5:16:0","0:0:0","12:25:0","A321","N880","321","76","500.00","129","115","CA",""
"420357","2018  ","OCTOBER 2018  ","5880","10/6/2018","LAX","320","1574ec32-3030-4127-a144-b9e787dd80cc","2","2019","BOS","KBOS","America/New_York","2018-10-07T20:18:00+00:00","2018-10-07","20:18:00","2018-10-07T16:18:00-04:00","2018-10-07","16:18:00","PHL","KPHL","America/New_York","2018-10-07T21:42:00+00:00","2018-10-07","21:42:00","2018-10-07T17:42:00-04:00","2018-10-07","17:42:00","1:24:0","1:37:0","1:24:0","1:29:0","0:0:0","A321","N173","321","77","-800.00","13","","CA",""
"420357","2018  ","OCTOBER 2018  ","5880","10/6/2018","LAX","320","e445b0e6-f1a1-4de6-9d66-5246e3da7534","2","631","PHL","KPHL","America/New_York","2018-10-07T23:11:00+00:00","2018-10-07","23:11:00","2018-10-07T19:11:00-04:00","2018-10-07","19:11:00","RSW","KRSW","America/New_York","2018-10-08T01:53:00+00:00","2018-10-08","01:53:00","2018-10-07T21:53:00-04:00","2018-10-07","21:53:00","2:42:0","3:1:0","2:42:0","0:0:0","15:13:0","A321","N587","321","77","-200.00","1","-18","CA",""
"420357","2018  ","OCTOBER 2018  ","5880","10/6/2018","LAX","320","a26e6e83-b33d-4bec-8a19-cf3662d0b488","3","862","RSW","KRSW","America/New_York","2018-10-08T20:53:00+00:00","2018-10-08","20:53:00","2018-10-08T16:53:00-04:00","2018-10-08","16:53:00","PHL","KPHL","America/New_York","2018-10-08T23:34:00+00:00","2018-10-08","23:34:00","2018-10-08T19:34:00-04:00","2018-10-08","19:34:00","2:41:0","2:44:0","2:41:0","1:45:0","0:0:0","A320","N111","320","73","-700.00","137","134","CA",""
"420357","2018  ","OCTOBER 2018  ","5880","10/6/2018","LAX","320","20b434a3-194f-442b-9bd6-ddcd72540bdf","3","2018","PHL","KPHL","America/New_York","2018-10-09T01:19:00+00:00","2018-10-09","01:19:00","2018-10-08T21:19:00-04:00","2018-10-08","21:19:00","RDU","KRDU","America/New_York","2018-10-09T02:41:00+00:00","2018-10-09","02:41:00","2018-10-08T22:41:00-04:00","2018-10-08","22:41:00","1:22:0","1:32:0","1:22:0","0:0:0","12:19:0","A321","N193","321","77","-700.00","330","320","CA",""
"420357","2018  ","OCTOBER 2018  ","5573","10/13/2018","LAX","320","a03527eb-22f4-4803-9bc0-9814d5cb3e6d","1","265","LAX","KLAX","America/Los_Angeles","2018-10-13T16:50:00+00:00","2018-10-13","16:50:00","2018-10-13T09:50:00-07:00","2018-10-13","09:50:00","LIH","PHLI","Pacific/Honolulu","2018-10-13T22:53:00+00:00","2018-10-13","22:53:00","2018-10-13T15:53:00-07:00","2018-10-13","15:53:00","6:3:0","6:3:0","6:3:0","0:0:0","24:3:0","","N862","","75","700.00","5","10","CA",""
"420357","2018  ","OCTOBER 2018  ","5573","10/13/2018","LAX","320","18616c6f-b5b8-489d-90ee-8fbb59829922","2","266","LIH","PHLI","Pacific/Honolulu","2018-10-15T00:31:00+00:00","2018-10-15","00:31:00","2018-10-14T14:31:00-10:00","2018-10-14","14:31:00","LAX","KLAX","America/Los_Angeles","2018-10-15T06:13:00+00:00","2018-10-15","06:13:00","2018-10-14T20:13:00-10:00","2018-10-14","20:13:00","5:42:0","5:42:0","5:42:0","0:0:0","0:0:0","","N857","","75","200.00","5","8","CA",""
"420357","2018  ","OCTOBER 2018  ","5655","10/18/2018","LAX","320","6f6fcdb7-0082-4c6c-a873-fd2e97ebb9a0","1","28","LAX","KLAX","America/Los_Angeles","2018-10-19T06:00:00+00:00","2018-10-19","06:00:00","2018-10-18T23:00:00-07:00","2018-10-18","23:00:00","JFK","KJFK","America/New_York","2018-10-19T11:06:00+00:00","2018-10-19","11:06:00","2018-10-19T04:06:00-07:00","2018-10-19","04:06:00","5:6:0","5:25:0","5:6:0","0:0:0","0:0:0","A321","N797","321","80","600.00","30","11","CA",""
"420357","2018  ","OCTOBER 2018  ","5655","10/18/2018","LAX","320","f7127e8f-59d9-4064-a93c-866daf8350a5","2","952","JFK","KJFK","America/New_York","2018-10-20T17:29:00+00:00","2018-10-20","17:29:00","2018-10-20T13:29:00-04:00","2018-10-20","13:29:00","DEN","KDEN","America/Denver","2018-10-20T17:29:00+00:00","2018-10-20","17:29:00","2018-10-20T13:29:00-04:00","2018-10-20","13:29:00","0:0:0","0:0:0","0:0:0","0:49:0","0:0:0","B737","N3LL","737","CE","-1200.00","-1","7","CA",""
"420357","2018  ","OCTOBER 2018  ","5655","10/18/2018","LAX","320","2bbb4887-4731-4f80-96b7-d89dd6ac3124","2","952","DEN","KDEN","America/Denver","2018-10-20T22:48:00+00:00","2018-10-20","22:48:00","2018-10-20T16:48:00-06:00","2018-10-20","16:48:00","PHX","KPHX","America/Phoenix","2018-10-20T22:48:00+00:00","2018-10-20","22:48:00","2018-10-20T16:48:00-06:00","2018-10-20","16:48:00","0:0:0","0:0:0","0:0:0","1:10:0","0:0:0","B737","N3LL","737","CE","-700.00","38","36","CA",""
"420357","2018  ","OCTOBER 2018  ","5655","10/18/2018","LAX","320","9e333b31-b248-4977-860c-ba0cbbd2820c","2","1951","PHX","KPHX","America/Phoenix","2018-10-21T01:54:00+00:00","2018-10-21","01:54:00","2018-10-20T18:54:00-07:00","2018-10-20","18:54:00","OMA","KOMA","America/Chicago","2018-10-21T04:34:00+00:00","2018-10-21","04:34:00","2018-10-20T21:34:00-07:00","2018-10-20","21:34:00","2:40:0","2:40:0","2:40:0","0:0:0","13:13:0","A319","N838","319","92","-300.00","-3","6","CA",""
